id,quantity,price,name,datetime
59301,1,8.95,Lamb Karahi,2018-05-23 19:31:00
59302,1,8.95,Korma - Chicken Tikka,2018-05-23 18:47:00
59303,2,8.95,Chicken Tikka Masala,2018-05-23 18:00:00
59304,1,8.95,Chicken Tikka Masala,2018-05-23 17:17:00
59305,1,8.95,Korma - Chicken,2018-05-23 17:17:00
59306,1,8.95,Chicken Tikka Garlic,2018-05-22 18:54:00
59307,1,8.95,Dhansak - Chicken,2018-05-22 12:28:00
59308,1,8.95,Korma - Chicken,2018-05-22 12:28:00
59309,1,8.95,Dupiaza - Lamb,2018-05-21 19:06:00
59310,1,8.95,Chicken Tikka Jalfrezi,2018-05-21 18:15:00
59311,1,8.95,Chicken Tikka Chilli Masala,2018-05-21 18:15:00
59312,1,8.95,Rogon - Lamb,2018-05-21 18:11:00
59313,1,8.95,Chicken Tikka Chilli Masala,2018-05-21 18:09:00
59314,1,8.95,Chicken Tikka Jalfrezi,2018-05-21 18:09:00
59315,1,8.95,Chicken Tikka (Main),2018-05-20 19:23:00
59316,1,8.95,Methi - Chicken,2018-05-20 18:54:00
59317,1,8.95,Chicken Tikka (Main),2018-05-20 18:45:00
59318,1,8.95,Dupiaza - Lamb,2018-05-20 18:38:00
59319,1,8.95,Korma - Chicken,2018-05-20 18:38:00
59320,1,8.95,Tandoori Chicken Masala,2018-05-20 18:21:00
59321,1,8.95,Paneer Tikka Masala,2018-05-20 18:21:00
59322,1,8.95,Chicken Tikka (Main),2018-05-20 17:59:00
59323,1,8.95,Chicken Tikka Chilli Masala,2018-05-20 17:59:00
59324,2,8.95,Chicken Karahi,2018-05-20 00:02:00
59325,1,8.95,Dupiaza - Chicken,2018-05-19 20:46:00
59326,1,8.95,Chicken Tikka Masala,2018-05-19 20:25:00
59327,1,8.95,Korma - Chicken,2018-05-19 19:51:00
59328,1,8.95,Chicken Tikka Masala,2018-05-19 19:35:00
59329,1,8.95,Korma - Chicken,2018-05-19 19:22:00
59330,1,8.95,Chicken Tikka (Main),2018-05-19 18:59:00
59331,1,8.95,Korma - Chicken,2018-05-19 18:10:00
59332,1,8.95,Bhuna - Lamb,2018-05-19 17:39:00
59333,1,8.95,Korma - Chicken,2018-05-19 17:39:00
59334,1,8.95,Lamb Tikka Jalfrezi,2018-05-18 21:13:00
59335,1,8.95,Korma - Chicken,2018-05-18 19:44:00
59336,1,8.95,Dhansak - Chicken,2018-05-18 19:20:00
59337,1,8.95,Vegetable Karahi,2018-05-18 19:19:00
59338,1,8.95,Chicken Tikka Jalfrezi,2018-05-18 19:19:00
59339,2,8.95,Chicken Tikka Masala,2018-05-18 19:10:00
59340,1,8.95,Korma - Chicken,2018-05-18 19:03:00
59341,1,8.95,Saag - Lamb,2018-05-18 19:03:00
59342,1,8.95,Dupiaza - Chicken,2018-05-17 20:31:00
59343,1,8.95,Dhansak - Chicken,2018-05-17 19:57:00
59344,1,8.95,Bhuna - Lamb,2018-05-17 19:56:00
59345,1,8.95,Bhuna - Chicken,2018-05-17 19:05:00
59346,1,8.95,Dhansak - Lamb,2018-05-17 17:07:00
59347,1,8.95,Dupiaza - Lamb,2018-05-16 19:27:00
59348,1,8.95,Rogon - Chicken,2018-05-16 19:08:00
59349,1,8.95,Bhuna - Lamb,2018-05-16 18:00:00
59350,1,8.95,Lamb Karahi,2018-05-16 17:56:00
59351,1,8.95,Pathia - Chicken,2018-05-16 17:56:00
59352,1,8.95,Chicken Tikka Masala,2018-05-16 17:51:00
59353,1,8.95,Chicken Tikka Garlic,2018-05-16 17:51:00
59354,1,8.95,Chicken Karahi,2018-05-16 17:06:00
59355,1,8.95,Saag - Lamb,2018-05-15 19:27:00
59356,1,8.95,Dhansak - Chicken Tikka,2018-05-15 18:01:00
59357,1,8.95,Chicken Tikka Masala,2018-05-14 19:08:00
59358,2,8.95,Chicken Tikka Masala,2018-05-13 19:25:00
59359,1,8.95,Korma - Chicken,2018-05-13 19:16:00
59360,1,8.95,Bhuna - Lamb,2018-05-13 18:50:00
59361,1,8.95,Bhuna - Chicken Tikka,2018-05-13 18:41:00
59362,1,8.95,Korma - Chicken,2018-05-13 18:11:00
59363,1,8.95,Chicken Tikka Masala,2018-05-13 18:07:00
59364,1,8.95,Paneer Tikka Masala,2018-05-13 18:03:00
59365,1,8.95,Tandoori Chicken Masala,2018-05-13 18:03:00
59366,1,8.95,Chicken Tikka Pasanda,2018-05-13 17:46:00
59367,3,8.95,Korma - Chicken,2018-05-13 17:42:00
59368,1,8.95,Saag - Lamb,2018-05-13 17:22:00
59369,1,8.95,Lamb Tikka Masala,2018-05-13 14:39:00
59370,1,8.95,Tandoori Chicken Masala,2018-05-13 14:39:00
59371,1,8.95,Paneer Tikka Masala,2018-05-13 14:39:00
59372,2,8.95,Chicken Tikka Pasanda,2018-05-13 14:39:00
59373,1,8.95,Dupiaza - Chicken,2018-05-12 22:13:00
59374,1,8.95,Bhuna - Lamb,2018-05-12 20:50:00
59375,1,8.95,Korma - Chicken,2018-05-12 20:50:00
59376,1,8.95,Chicken Tikka Pasanda,2018-05-12 20:50:00
59377,1,8.95,Bhuna - Chicken,2018-05-12 19:12:00
59378,1,8.95,Dupiaza - Chicken,2018-05-12 19:12:00
59379,1,8.95,Chicken Tikka Masala,2018-05-12 19:10:00
59380,1,8.95,Chicken Tikka Garlic,2018-05-12 19:10:00
59381,1,8.95,Korma - Chicken,2018-05-12 19:10:00
59382,2,8.95,Chicken Tikka Masala,2018-05-12 19:02:00
59383,1,8.95,Pathia - Chicken Tikka,2018-05-12 19:02:00
59384,1,8.95,Korma - Chicken,2018-05-12 19:02:00
59385,1,8.95,Chicken Tikka Masala,2018-05-12 19:02:00
59386,1,8.95,Chicken Tikka (Main),2018-05-12 18:51:00
59387,1,8.95,Bhuna - Chicken,2018-05-12 18:51:00
59388,1,8.95,Korma - Chicken,2018-05-12 18:48:00
59389,1,8.95,Chicken Tikka Masala,2018-05-12 18:38:00
59390,1,8.95,Korma - Chicken,2018-05-12 18:15:00
59391,1,8.95,Korma - Lamb,2018-05-12 18:11:00
59392,1,8.95,Chicken Tikka Masala,2018-05-12 17:28:00
59393,2,8.95,Dhansak - Lamb,2018-05-12 17:20:00
59394,1,8.95,Lamb Tikka Masala,2018-05-12 09:54:00
59395,1,8.95,Chicken Tikka Chilli Masala,2018-05-12 09:54:00
59396,1,8.95,Lamb Tikka Masala,2018-05-12 09:51:00
59397,1,8.95,Chicken Tikka Chilli Masala,2018-05-12 09:51:00
59398,4,8.95,Chicken Tikka Chilli Masala,2018-05-11 21:08:00
59399,2,8.95,Chicken Tikka Masala,2018-05-11 19:31:00
59400,1,8.95,Korma - Chicken,2018-05-11 19:27:00
59401,1,8.95,Chicken Tikka Masala,2018-05-11 19:23:00
59402,1,8.95,Bhuna - Chicken,2018-05-11 19:23:00
59403,1,8.95,Paneer Tikka Masala,2018-05-11 18:42:00
59404,1,8.95,Lamb Tikka Pasanda,2018-05-11 18:42:00
59405,1,8.95,Chicken Tikka Masala,2018-05-11 17:17:00
59406,2,8.95,Korma - Chicken,2018-05-11 13:07:00
59407,1,8.95,Chicken Tikka Masala,2018-05-11 13:07:00
59408,1,8.95,Chicken Tikka Masala,2018-05-11 10:26:00
59409,1,8.95,Chicken Tikka Chilli Masala,2018-05-11 10:26:00
59410,1,8.95,Lamb Karahi,2018-05-11 10:19:00
59411,1,8.95,Chicken Tikka Masala,2018-05-10 22:05:00
59412,1,8.95,Korma - Chicken,2018-05-10 22:05:00
59413,1,8.95,Chicken Tikka Masala,2018-05-10 21:37:00
59414,1,8.95,Chicken Tikka Masala,2018-05-10 20:41:00
59415,1,8.95,Bhuna - Chicken,2018-05-10 20:41:00
59416,1,8.95,Bhuna - Chicken Tikka,2018-05-10 19:15:00
59417,1,8.95,Lamb Tikka Pasanda,2018-05-10 17:51:00
59418,1,8.95,Sheek Kebab (Main),2018-05-10 13:38:00
59419,1,8.95,Chicken Tikka Masala,2018-05-09 20:04:00
59420,1,8.95,Pathia - Chicken,2018-05-09 20:04:00
59421,1,8.95,Korma - Lamb,2018-05-09 18:35:00
59422,2,8.95,Chicken Tikka Masala,2018-05-09 16:12:00
59423,1,8.95,Lamb Tikka Chilli Masala,2018-05-09 16:12:00
59424,1,8.95,Saag - Lamb,2018-05-08 21:29:00
59425,1,8.95,Korma - Chicken,2018-05-08 21:29:00
59426,1,8.95,Rogon - Chicken,2018-05-08 21:29:00
59427,1,8.95,Bhuna - Lamb,2018-05-08 18:01:00
59428,1,8.95,Tandoori Chicken (Main),2018-05-08 17:32:00
59429,1,8.95,Korma - Chicken Tikka,2018-05-08 17:01:00
59430,1,8.95,Methi - Chicken,2018-05-07 20:47:00
59431,1,8.95,Korma - Chicken Tikka,2018-05-07 19:38:00
59432,1,8.95,Bhuna - Chicken Tikka,2018-05-07 19:38:00
59433,1,8.95,Tandoori Chicken (Main),2018-05-07 17:50:00
59434,1,8.95,Chicken Tikka Jalfrezi,2018-05-07 10:54:00
59435,1,8.95,Vegetable Karahi,2018-05-05 13:01:00
59436,1,8.95,Chicken Karahi,2018-05-05 13:01:00
59437,1,8.95,Lamb Karahi,2018-05-05 13:01:00
59438,1,8.95,Curry - Prawn,2018-05-05 12:56:00
59439,1,8.95,Madras - Prawn,2018-05-05 12:56:00
59440,1,8.95,Vindaloo - Prawn,2018-05-05 12:56:00
59441,1,8.95,Bhuna - Chicken,2018-05-05 12:56:00
59442,1,8.95,Bhuna - Lamb,2018-05-05 12:56:00
59443,1,8.95,Bhuna - Chicken Tikka,2018-05-05 12:56:00
59444,1,8.95,Dupiaza - Chicken,2018-05-05 12:56:00
59445,1,8.95,Dupiaza - Lamb,2018-05-05 12:56:00
59446,1,8.95,Dupiaza - Chicken Tikka,2018-05-05 12:56:00
59447,1,8.95,Dhansak - Chicken,2018-05-05 12:56:00
59448,1,8.95,Dhansak - Lamb,2018-05-05 12:56:00
59449,1,8.95,Dhansak - Chicken Tikka,2018-05-05 12:56:00
59450,1,8.95,Korma - Chicken,2018-05-05 12:56:00
59451,1,8.95,Korma - Lamb,2018-05-05 12:56:00
59452,1,8.95,Korma - Chicken Tikka,2018-05-05 12:56:00
59453,1,8.95,Mushroom - Chicken,2018-05-05 12:56:00
59454,1,8.95,Mushroom - Lamb,2018-05-05 12:56:00
59455,1,8.95,Mushroom - Chicken Tikka,2018-05-05 12:56:00
59456,1,8.95,Methi - Chicken,2018-05-05 12:56:00
59457,1,8.95,Methi - Lamb,2018-05-05 12:56:00
59458,1,8.95,Methi - Chicken Tikka,2018-05-05 12:56:00
59459,1,8.95,Pathia - Chicken,2018-05-05 12:56:00
59460,1,8.95,Pathia - Lamb,2018-05-05 12:56:00
59461,1,8.95,Pathia - Chicken Tikka,2018-05-05 12:56:00
59462,1,8.95,Rogon - Chicken,2018-05-05 12:56:00
59463,1,8.95,Rogon - Lamb,2018-05-05 12:56:00
59464,1,8.95,Rogon - Chicken Tikka,2018-05-05 12:56:00
59465,1,8.95,Saag - Chicken,2018-05-05 12:56:00
59466,1,8.95,Saag - Lamb,2018-05-05 12:56:00
59467,1,8.95,Saag - Chicken Tikka,2018-05-05 12:56:00
59468,1,8.95,Chicken Tikka Masala,2018-05-05 12:45:00
59469,1,8.95,Lamb Tikka Masala,2018-05-05 12:45:00
59470,1,8.95,Tandoori Chicken Masala,2018-05-05 12:45:00
59471,1,8.95,Paneer Tikka Masala,2018-05-05 12:45:00
59472,1,8.95,Chicken Tikka Pasanda,2018-05-05 12:45:00
59473,1,8.95,Lamb Tikka Pasanda,2018-05-05 12:45:00
59474,1,8.95,Chicken Tikka Garlic,2018-05-05 12:45:00
59475,1,8.95,Lamb Tikka Garlic,2018-05-05 12:45:00
59476,1,8.95,Chicken Tikka Jeera,2018-05-05 12:45:00
59477,1,8.95,Lamb Tikka Jeera,2018-05-05 12:45:00
59478,1,8.95,Chicken Tikka Jalfrezi,2018-05-05 12:45:00
59479,1,8.95,Lamb Tikka Jalfrezi,2018-05-05 12:45:00
59480,1,8.95,Chicken Tikka Chilli Masala,2018-05-05 12:45:00
59481,1,8.95,Lamb Tikka Chilli Masala,2018-05-05 12:45:00
59482,1,8.95,Chicken Tikka (Main),2018-05-05 12:27:00
59483,1,8.95,Lamb Tikka (Main),2018-05-05 12:27:00
59484,1,8.95,Tandoori Chicken (Main),2018-05-05 12:27:00
59485,1,8.95,Sheek Kebab (Main),2018-05-05 12:27:00
59486,1,8.95,Lamb Karahi,2018-05-03 18:32:00
59487,1,8.95,Chicken Karahi,2018-05-03 18:32:00
59488,1,8.95,Lamb Tikka Chilli Masala,2018-05-03 18:32:00
59489,1,8.95,Lamb Karahi,2018-05-03 18:20:00
59490,1,8.95,Chicken Karahi,2018-05-03 18:20:00
59491,1,8.95,Lamb Tikka Chilli Masala,2018-05-03 18:20:00
59492,1,8.95,Lamb Karahi,2018-05-03 01:28:00
59493,1,8.95,Chicken Karahi,2018-05-03 01:28:00
59494,1,8.95,Korma - Lamb,2018-04-29 14:16:00
59495,1,8.95,Bhuna - Chicken,2018-04-29 14:16:00
59496,1,8.95,Bhuna - Lamb,2018-04-29 14:16:00
59497,1,8.95,Bhuna - Chicken Tikka,2018-04-29 14:16:00
59498,1,8.95,Dupiaza - Chicken,2018-04-29 14:16:00
59499,1,8.95,Dupiaza - Chicken Tikka,2018-04-29 14:16:00
59500,1,8.95,Dupiaza - Lamb,2018-04-29 14:16:00
59501,1,8.95,Chicken Tikka Chilli Masala,2018-04-29 13:38:00
59502,2,8.95,Lamb Tikka Chilli Masala,2018-04-29 13:38:00
59503,1,8.95,Chicken Tikka Chilli Masala,2018-04-29 13:31:00
59504,1,8.95,Lamb Tikka Chilli Masala,2018-04-29 13:31:00
59505,1,8.95,Chicken Tikka Garlic,2018-04-29 13:29:00
59506,1,8.95,Tandoori Chicken (Main),2018-04-25 20:03:00
59507,2,8.95,Bhuna,2018-04-25 18:40:00
59508,2,8.95,Chicken Tikka (Main),2018-04-24 20:15:00
59509,1,8.95,Bhuna,2018-04-24 19:14:00
59510,1,8.95,Chicken Tikka (Main),2018-04-24 19:14:00
59511,1,8.95,Chicken Tikka Masala,2018-04-24 19:07:00
59512,1,8.95,Saag,2018-04-24 19:07:00
59513,1,8.95,Paneer Tikka Masala,2018-04-24 18:37:00
59514,1,8.95,Paneer Tikka Masala,2018-04-24 18:33:00
59515,1,8.95,Chicken Tikka Garlic,2018-04-24 18:29:00
59516,1,8.95,Chicken Tikka Masala,2018-04-24 17:59:00
59517,1,8.95,Dhansak,2018-04-24 17:59:00
59518,1,8.95,Sheek Kebab (Main),2018-04-24 17:37:00
59519,1,8.95,Pathia,2018-04-24 15:15:00
59520,1,8.95,Chicken Tikka Masala,2018-04-24 13:17:00
59521,1,8.95,Paneer Tikka Masala,2018-04-24 13:17:00
59522,2,8.95,Chicken Tikka Masala,2018-04-23 18:21:00
59523,1,8.95,Pathia,2018-04-23 17:08:00
59524,1,8.95,Tandoori Chicken Masala,2018-04-22 20:39:00
59525,1,8.95,Chicken Tikka (Main),2018-04-22 20:08:00
59526,1,8.95,Paneer Tikka Masala,2018-04-22 20:08:00
59527,1,8.95,Chicken Tikka Garlic,2018-04-22 19:35:00
59528,1,8.95,Lamb Tikka Pasanda,2018-04-22 19:24:00
59529,1,8.95,Chicken Tikka (Main),2018-04-22 18:28:00
59530,1,8.95,Dhansak,2018-04-22 17:47:00
59531,1,8.95,Chicken Tikka (Main),2018-04-22 17:47:00
59532,2,8.95,Chicken Tikka Masala,2018-04-22 17:06:00
59533,1,8.95,Chicken Tikka Masala,2018-04-22 17:07:00
59534,1,8.95,Chicken Tikka Masala,2018-04-22 16:59:00
59535,1,8.95,Bhuna,2018-04-21 22:56:00
59536,1,8.95,Bhuna,2018-04-21 21:43:00
59537,1,8.95,Paneer Tikka Masala,2018-04-21 21:24:00
59538,1,8.95,Korma,2018-04-21 21:24:00
59539,1,8.95,Tandoori Chicken Masala,2018-04-21 20:40:00
59540,1,8.95,Chicken Tikka Masala,2018-04-21 20:32:00
59541,1,8.95,Korma,2018-04-21 20:24:00
59542,1,8.95,Chicken Tikka Masala,2018-04-21 20:01:00
59543,1,8.95,Korma,2018-04-21 19:44:00
59544,1,8.95,Chicken Tikka Jalfrezi,2018-04-21 19:39:00
59545,1,8.95,Chicken Tikka Masala,2018-04-21 19:37:00
59546,1,8.95,Korma,2018-04-21 19:17:00
59547,1,8.95,Lamb Tikka Chilli Masala,2018-04-21 19:16:00
59548,1,8.95,Lamb Tikka Chilli Masala,2018-04-21 19:10:00
59549,1,8.95,Korma,2018-04-21 18:38:00
59550,2,8.95,Korma,2018-04-21 17:18:00
59551,1,8.95,Chicken Tikka Masala,2018-04-21 17:08:00
59552,1,8.95,Lamb Tikka Chilli Masala,2018-04-21 16:44:00
59553,1,8.95,Chicken Tikka Masala,2018-04-21 16:44:00
59554,1,8.95,Paneer Tikka Masala,2018-04-20 20:03:00
59555,1,8.95,Dhansak,2018-04-20 19:50:00
59556,1,8.95,Tandoori Chicken (Main),2018-04-20 19:50:00
59557,1,8.95,Lamb Tikka Masala,2018-04-20 19:14:00
59558,1,8.95,Bhuna,2018-04-20 19:14:00
59559,1,8.95,Korma,2018-04-20 18:52:00
59560,1,8.95,Lamb Karahi,2018-04-20 18:52:00
59561,2,8.95,Bhuna,2018-04-20 18:46:00
59562,1,8.95,Chicken Tikka Masala,2018-04-20 18:14:00
59563,1,8.95,Korma,2018-04-20 18:14:00
59564,1,8.95,Chicken Tikka Masala,2018-04-19 22:24:00
59565,1,8.95,Chicken Tikka Masala,2018-04-19 20:43:00
59566,1,8.95,Dupiaza,2018-04-19 19:51:00
59567,1,8.95,Bhuna,2018-04-19 19:51:00
59568,1,8.95,Korma,2018-04-19 19:35:00
59569,1,8.95,Chicken Tikka Garlic,2018-04-19 19:21:00
59570,1,8.95,Korma,2018-04-19 19:12:00
59571,1,8.95,Methi,2018-04-19 19:12:00
59572,1,8.95,Saag,2018-04-19 19:12:00
59573,1,8.95,Dupiaza,2018-04-19 18:17:00
59574,1,8.95,Chicken Tikka Masala,2018-04-19 17:56:00
59575,1,8.95,Korma,2018-04-19 17:46:00
59576,1,8.95,Sheek Kebab (Main),2018-04-19 17:46:00
59577,1,8.95,Chicken Tikka Masala,2018-04-19 16:56:00
59578,1,8.95,Dhansak,2018-04-19 16:56:00
59579,1,8.95,Saag,2018-04-19 16:56:00
59580,1,8.95,Chicken Tikka (Main),2018-04-18 23:01:00
59581,1,8.95,Bhuna,2018-04-18 22:23:00
59582,1,8.95,Chicken Tikka (Main),2018-04-18 19:17:00
59583,1,8.95,Chicken Tikka Chilli Masala,2018-04-18 19:17:00
59584,1,8.95,Tandoori Chicken (Main),2018-04-17 20:51:00
59585,1,8.95,Saag,2018-04-17 19:10:00
59586,1,8.95,Chicken Tikka Masala,2018-04-17 18:58:00
59587,1,8.95,Bhuna,2018-04-17 18:58:00
59588,1,8.95,Chicken Karahi,2018-04-17 18:24:00
59589,1,8.95,Saag,2018-04-17 18:24:00
59590,1,8.95,Saag,2018-04-17 18:21:00
59591,1,8.95,Chicken Karahi,2018-04-17 18:21:00
59592,1,8.95,Korma,2018-04-17 17:53:00
59593,1,8.95,Chicken Tikka Masala,2018-04-16 22:01:00
59594,2,8.95,Korma,2018-04-16 22:01:00
59595,1,8.95,Chicken Tikka (Main),2018-04-16 21:02:00
59596,1,8.95,Bhuna,2018-04-16 19:39:00
59597,1,8.95,Chicken Tikka Masala,2018-04-16 18:28:00
59598,1,8.95,Chicken Tikka Masala,2018-04-16 18:05:00
59599,2,8.95,Korma,2018-04-16 17:54:00
59600,1,8.95,Chicken Tikka Pasanda,2018-04-15 20:15:00
59601,1,8.95,Chicken Tikka Garlic,2018-04-15 18:29:00
59602,1,8.95,Chicken Karahi,2018-04-14 19:43:00
59603,1,8.95,Dupiaza,2018-04-14 19:43:00
59604,1,8.95,Tandoori Chicken (Main),2018-04-14 19:43:00
59605,1,8.95,Korma,2018-04-14 19:25:00
59606,1,8.95,Rogon,2018-04-14 19:25:00
59607,1,8.95,Chicken Tikka Masala,2018-04-14 19:24:00
59608,2,8.95,Bhuna,2018-04-14 19:11:00
59609,1,8.95,Bhuna,2018-04-14 18:59:00
59610,1,8.95,Tandoori Chicken Masala,2018-04-14 18:57:00
59611,1,8.95,Lamb Tikka Chilli Masala,2018-04-14 18:54:00
59612,1,8.95,Chicken Tikka Masala,2018-04-14 18:12:00
59613,1,8.95,Dupiaza,2018-04-14 18:12:00
59614,2,8.95,Tandoori Chicken Masala,2018-04-14 17:58:00
59615,1,8.95,Saag,2018-04-14 17:45:00
59616,2,8.95,Bhuna,2018-04-14 17:14:00
59617,1,8.95,Korma,2018-04-13 19:42:00
59618,1,8.95,Chicken Tikka (Main),2018-04-13 19:20:00
59619,1,8.95,Chicken Tikka Garlic,2018-04-13 19:20:00
59620,2,8.95,Korma,2018-04-13 19:15:00
59621,2,8.95,Chicken Tikka Masala,2018-04-13 19:09:00
59622,1,8.95,Dhansak,2018-04-13 19:06:00
59623,1,8.95,Chicken Tikka Masala,2018-04-13 18:59:00
59624,1,8.95,Lamb Tikka Masala,2018-04-13 18:58:00
59625,1,8.95,Chicken Tikka Masala,2018-04-13 18:52:00
59626,1,8.95,Korma,2018-04-13 18:41:00
59627,1,8.95,Korma,2018-04-13 18:41:00
59628,1,8.95,Dhansak,2018-04-13 18:39:00
59629,2,8.95,Chicken Tikka Masala,2018-04-13 18:26:00
59630,1,8.95,Lamb Tikka Pasanda,2018-04-13 18:18:00
59631,2,8.95,Korma,2018-04-13 18:08:00
59632,1,8.95,Lamb Tikka Pasanda,2018-04-13 18:08:00
59633,1,8.95,Chicken Tikka (Main),2018-04-13 17:37:00
59634,1,8.95,Korma,2018-04-13 17:33:00
59635,1,8.95,Lamb Tikka Chilli Masala,2018-04-13 11:56:00
59636,1,8.95,Bhuna,2018-04-11 19:13:00
59637,1,8.95,Lamb Tikka (Main),2018-04-11 18:46:00
59638,1,8.95,Chicken Tikka Masala,2018-04-11 18:46:00
59639,1,8.95,Vegetable Karahi,2018-04-10 20:22:00
59640,1,8.95,Saag,2018-04-10 18:49:00
59641,1,8.95,Pathia,2018-04-10 17:48:00
59642,1,8.95,Korma,2018-04-10 17:33:00
59643,1,8.95,Lamb Tikka Masala,2018-04-10 17:33:00
59644,1,8.95,Korma,2018-04-09 17:36:00
59645,1,8.95,Chicken Tikka Masala,2018-04-09 15:47:00
59646,1,8.95,Chicken Tikka Masala,2018-04-08 21:37:00
59647,1,8.95,Chicken Tikka Masala,2018-04-08 21:34:00
59648,1,8.95,Chicken Tikka Pasanda,2018-04-08 20:34:00
59649,1,8.95,Pathia,2018-04-08 20:29:00
59650,1,8.95,Dupiaza,2018-04-08 20:05:00
59651,1,8.95,Bhuna,2018-04-08 19:28:00
59652,1,8.95,Rogon,2018-04-08 18:37:00
59653,1,8.95,Chicken Tikka Masala,2018-04-08 18:37:00
59654,1,8.95,Chicken Tikka Chilli Masala,2018-04-08 17:31:00
59655,1,8.95,Lamb Tikka Jalfrezi,2018-04-08 17:31:00
59656,1,8.95,Chicken Tikka Masala,2018-04-08 17:31:00
59657,1,8.95,Chicken Tikka (Main),2018-04-08 17:28:00
59658,1,8.95,Chicken Tikka Chilli Masala,2018-04-08 17:28:00
59659,1,8.95,Chicken Tikka Chilli Masala,2018-04-08 17:23:00
59660,1,8.95,Lamb Tikka Jalfrezi,2018-04-08 17:23:00
59661,1,8.95,Chicken Tikka Garlic,2018-04-08 17:23:00
59662,1,8.95,Korma,2018-04-08 17:23:00
59663,1,8.95,Korma,2018-04-08 17:21:00
59664,1,8.95,Korma,2018-04-07 21:33:00
59665,1,8.95,Korma,2018-04-07 21:22:00
59666,1,8.95,Korma,2018-04-07 21:19:00
59667,1,8.95,Paneer Tikka Masala,2018-04-07 19:50:00
59668,1,8.95,Korma,2018-04-07 19:50:00
59669,2,8.95,Chicken Tikka Masala,2018-04-07 19:44:00
59670,1,8.95,Korma,2018-04-07 19:26:00
59671,1,8.95,Methi,2018-04-07 19:26:00
59672,1,8.95,Chicken Tikka Masala,2018-04-07 18:51:00
59673,1,8.95,Dhansak,2018-04-07 18:14:00
59674,1,8.95,Dhansak,2018-04-07 18:10:00
59675,1,8.95,Dhansak,2018-04-07 18:09:00
59676,1,8.95,Dhansak,2018-04-07 18:07:00
59677,4,8.95,Chicken Tikka Masala,2018-04-07 18:06:00
59678,1,8.95,Bhuna,2018-04-07 18:04:00
59679,1,8.95,Dhansak,2018-04-07 17:44:00
59680,1,8.95,Korma,2018-04-07 17:26:00
59681,2,8.95,Chicken Tikka Masala,2018-04-06 20:36:00
59682,1,8.95,Chicken Tikka Masala,2018-04-06 19:17:00
59683,1,8.95,Chicken Tikka Jalfrezi,2018-04-06 19:17:00
59684,1,8.95,Lamb Tikka Masala,2018-04-06 18:51:00
59685,1,8.95,Korma,2018-04-06 18:23:00
59686,1,8.95,Chicken Tikka Jalfrezi,2018-04-06 17:57:00
59687,1,8.95,Korma,2018-04-06 17:57:00
59688,1,8.95,Chicken Tikka Masala,2018-04-06 17:54:00
59689,1,8.95,Chicken Tikka Masala,2018-04-06 17:49:00
59690,1,7.95,Curry,2018-04-06 11:59:00
59691,1,8.95,Lamb Tikka Jalfrezi,2018-04-06 11:59:00
59692,1,8.95,Bhuna,2018-04-05 21:18:00
59693,1,8.95,Chicken Tikka Garlic,2018-04-05 21:18:00
59694,1,8.95,Chicken Tikka Masala,2018-04-05 20:11:00
59695,1,8.95,Dhansak,2018-04-05 19:27:00
59696,1,8.95,Dhansak,2018-04-05 19:24:00
59697,1,8.95,Bhuna,2018-04-05 18:57:00
59698,1,8.95,Dupiaza,2018-04-05 18:19:00
59699,1,8.95,Chicken Tikka Jalfrezi,2018-04-04 20:10:00
59700,1,8.95,Lamb Tikka Masala,2018-04-04 19:06:00
59701,1,8.95,Chicken Tikka Garlic,2018-04-04 18:10:00
59702,2,8.95,Chicken Tikka Masala,2018-04-03 21:08:00
59703,1,8.95,Korma,2018-04-03 19:23:00
59704,1,8.95,Methi,2018-04-03 19:23:00
59705,1,8.95,Chicken Tikka Garlic,2018-04-03 18:27:00
59706,1,8.95,Chicken Tikka Masala,2018-04-03 17:13:00
59707,1,8.95,Chicken Tikka Masala,2018-04-02 18:51:00
59708,1,8.95,Pathia,2018-04-02 18:41:00
59709,1,8.95,Chicken Tikka Masala,2018-04-02 18:41:00
59710,1,8.95,Chicken Tikka Masala,2018-04-02 18:06:00
59711,1,8.95,Bhuna,2018-04-02 17:21:00
59712,1,8.95,Chicken Tikka Masala,2018-04-01 20:20:00
59713,1,8.95,Bhuna,2018-04-01 19:31:00
59714,1,8.95,Chicken Karahi,2018-04-01 19:31:00
59715,1,8.95,Vegetable Karahi,2018-04-01 19:31:00
59716,1,8.95,Dhansak,2018-04-01 19:13:00
59717,1,8.95,Korma,2018-04-01 18:48:00
59718,1,8.95,Lamb Karahi,2018-04-01 18:42:00
59719,1,8.95,Dhansak,2018-04-01 18:42:00
59720,1,8.95,Chicken Karahi,2018-04-01 18:42:00
59721,1,8.95,Chicken Tikka Jalfrezi,2018-04-01 17:34:00
59722,1,8.95,Bhuna,2018-04-01 16:27:00
59723,1,8.95,Chicken Karahi,2018-03-31 21:55:00
59724,1,8.95,Saag,2018-03-31 21:48:00
59725,1,8.95,Korma,2018-03-31 21:48:00
59726,1,8.95,Rogon,2018-03-31 21:48:00
59727,1,8.95,Korma,2018-03-31 20:45:00
59728,1,8.95,Tandoori Chicken Masala,2018-03-31 20:20:00
59729,1,8.95,Korma,2018-03-31 20:20:00
59730,1,8.95,Chicken Tikka (Main),2018-03-31 19:58:00
59731,1,8.95,Korma,2018-03-31 19:13:00
